ID,邮箱,身高,体重
ID-011695,NECTrdK@hotmail.com,1.65,87
ID-024580,oLdkmlr@outlook.com,1.87,90
ID-021530,NusOwZu@gmail.com,1.86,102
ID-013536,zAqTaNh@sina.com,1.5,56
ID-021911,MSCGzmh@yahoo.com,1.63,73
ID-004767,jBwJIvL@outlook.com,1.76,101
ID-002320,SSyTgsJ@126.com,1.69,72
ID-019303,DkwYzGM@hotmail.com,1.7,99
ID-021483,ifJmzrl@hotmail.com,1.59,82
ID-005451,MMlnmQq@hotmail.com,1.89,101
ID-008131,HLMfswa@hotmail.com,1.8,81
ID-012640,aQQHDVY@hotmail.com,1.71,94
ID-005710,tHjObJm@163.com,1.92,66
ID-004104,WSWZxZF@sina.com,1.54,91
ID-020573,EyqkxYv@gmail.com,1.67,48
ID-009589,MQCGrXD@qq.com,1.67,82
ID-002723,LBnJufK@qq.com,1.85,52
ID-018362,zOCBXzG@yahoo.com,1.52,58
ID-006070,aKUvcnI@126.com,1.62,61
ID-018106,MUgNVCU@sina.com,1.74,104
ID-023863,IwMPtjo@gmail.com,1.64,86
ID-015675,WyRprUB@yahoo.com,1.89,95
ID-018536,VTdOcwV@sina.com,1.94,99
ID-015149,cjfGzCX@yahoo.com,1.7,56
ID-004517,eJoerMi@gmail.com,1.88,83
ID-026908,MwqBMLe@163.com,1.65,90
ID-008062,JCJQqjT@gmail.com,1.69,55
ID-016411,nCXvWjF@hotmail.com,1.71,46
ID-026560,kQQIuiU@sina.com,1.85,45
ID-029868,lQRymPM@126.com,1.78,54
ID-019323,vBwAWqd@126.com,1.53,57
ID-022507,nigXUXI@163.com,1.57,88
ID-014711,oaeRpjn@yahoo.com,1.61,62
ID-012869,ENQBuri@163.com,1.57,86
ID-017236,qoiklry@sina.com,1.94,56
ID-029922,VXHqAeL@sina.com,1.84,79
ID-029575,oUAbsFs@sina.com,1.62,54
ID-026133,XSZYoIP@outlook.com,1.71,86
ID-004728,oYFvlgT@hotmail.com,1.56,75
ID-001947,tTpjnJt@sina.com,1.67,72
ID-025791,sqptgqb@qq.com,1.58,58
ID-002232,vuXPCwm@sina.com,1.81,49
ID-021465,MKUBIOI@outlook.com,1.66,104
ID-018125,aRuSQUw@hotmail.com,1.83,61
ID-002599,EKXnRyy@gmail.com,1.83,73
ID-029517,NgKxJIS@outlook.com,1.71,55
ID-007708,cozCVpR@outlook.com,1.69,70
ID-029121,qbPuwmo@qq.com,1.91,84
ID-021897,mttywIU@sina.com,1.56,68
ID-026759,CNpCqLr@gmail.com,1.5,81
ID-016099,uhapvEi@outlook.com,1.51,68
ID-020628,ZcSZQxY@126.com,1.51,61
ID-015300,kYnrXvi@sina.com,1.63,58
ID-005937,hcydBbU@163.com,1.54,47
ID-011165,AOmgIjf@yahoo.com,1.66,72
ID-028712,iSYDTRY@126.com,1.73,94
ID-000100,WRAIXur@qq.com,1.64,81
ID-018774,ZWxneHD@126.com,1.57,90
ID-019036,ZswJpwL@163.com,1.84,62
ID-021016,aFbRjdJ@hotmail.com,1.59,69
ID-023112,iXMsqpN@126.com,1.64,54
ID-002679,qkZYIeQ@163.com,1.72,81
ID-018281,ObpZMwO@qq.com,1.73,81
ID-008097,kNUeGOW@outlook.com,1.67,82
ID-020056,ymTuzlS@sina.com,1.89,89
ID-027764,uyWhaaP@gmail.com,1.64,56
ID-019480,YjcEbtp@126.com,1.79,53
ID-028725,PlnnMgp@hotmail.com,1.55,71
ID-021292,SxSAnXL@sina.com,1.64,101
ID-006974,xHFMhxe@qq.com,1.71,101
ID-013844,gsnXBUX@qq.com,1.82,80
ID-014929,bivsTba@gmail.com,1.6,46
ID-009459,QrIJlVG@126.com,1.87,100
ID-020836,AsYMwEn@outlook.com,1.67,46
ID-005378,teYQjXK@outlook.com,1.76,67
ID-012075,GoOnRnV@126.com,1.88,93
ID-029628,HCzvBYb@gmail.com,1.89,55
ID-017761,ozZrLsU@qq.com,1.81,94
ID-008566,WyKEzkX@yahoo.com,1.94,79
ID-011739,RpNqfwB@yahoo.com,1.64,49
ID-025565,VbejQTh@yahoo.com,1.58,75
ID-005480,AeUojqU@qq.com,1.63,82
ID-004449,nXWEsMQ@126.com,1.76,87
ID-025439,LquUklc@yahoo.com,1.71,69
ID-003113,gRnCyRe@outlook.com,1.5,96
ID-006661,IpOSvLY@qq.com,1.57,103
ID-029377,UMZScgK@hotmail.com,1.9,95
ID-012337,OnZNPkg@yahoo.com,1.81,53
ID-014309,ohzHVgl@163.com,1.64,67
ID-019740,jOLMgQl@sina.com,1.76,99
ID-029350,UhYAsmO@126.com,1.92,48
ID-004903,hEvudPG@hotmail.com,1.9,63
ID-007785,SHJftJi@gmail.com,1.58,50
ID-020454,nasZLYO@qq.com,1.8,88
ID-007291,IlxaKLQ@qq.com,1.84,45
ID-006439,KPynSLL@hotmail.com,1.87,61
ID-020527,kTlZhFr@gmail.com,1.65,101
ID-022264,VhRAKMo@126.com,1.6,45
ID-025403,hwwipmk@126.com,1.94,54
ID-022479,qLNDifb@qq.com,1.61,53
ID-028690,GgQPFrn@yahoo.com,1.51,53
ID-019060,wjESzgM@sina.com,1.69,78
ID-010498,brEHNMe@yahoo.com,1.87,66
ID-023120,RRyUAoc@outlook.com,1.81,99
ID-007828,xWdMfbI@126.com,1.87,80
ID-009795,NTKYQFA@126.com,1.66,71
ID-008833,oIciEDX@outlook.com,1.71,91
ID-004925,elsYgOe@hotmail.com,1.66,49
ID-024822,aKDOzEM@gmail.com,1.85,60
ID-019785,BELNAoJ@yahoo.com,1.63,89
ID-017295,vWHtKAj@qq.com,1.8,79
ID-021801,LsstvdD@163.com,1.5,94
ID-023106,aHJmlle@163.com,1.68,68
ID-018890,EDIvUhP@126.com,1.79,104
ID-021247,AbliXfL@gmail.com,1.71,103
ID-025204,oYuYcic@qq.com,1.9,47
ID-027387,qqhzHGo@qq.com,1.84,95
ID-015336,RfboCZm@outlook.com,1.62,84
ID-026391,upLAwtw@hotmail.com,1.67,69
ID-019541,vJXSuyI@126.com,1.68,78
ID-000911,hNgYtIX@163.com,1.91,67
ID-013189,jJugPQY@qq.com,1.59,95
ID-023617,lNoZEbJ@hotmail.com,1.86,49
ID-010346,JZECcdP@outlook.com,1.66,48
ID-020447,qgQCBJM@126.com,1.56,62
ID-020849,nvCnDel@163.com,1.69,46
ID-028454,pyFZDRP@gmail.com,1.5,58
ID-012981,nXJXhuw@126.com,1.79,93
ID-005218,kNrYgwN@yahoo.com,1.75,57
ID-021205,MfAYFgE@yahoo.com,1.6,66
ID-026927,qPfxtqn@gmail.com,1.56,79
ID-025706,hcLNMQP@sina.com,1.58,104
ID-002356,BfgAjgJ@hotmail.com,1.66,51
ID-018498,Skuiwbd@outlook.com,1.74,79
ID-017773,qZjlLuw@gmail.com,1.69,102
ID-016131,xBspFqA@outlook.com,1.9,49
ID-018524,wZyBLoR@126.com,1.7,71
ID-008761,YtbKvfv@yahoo.com,1.55,80
ID-013754,nAViqEY@sina.com,1.54,93
ID-013792,SrGUnuC@qq.com,1.85,68
ID-026531,XvLQfmc@126.com,1.55,74
ID-017101,UHpsUlu@126.com,1.94,49
ID-017967,TUIXXUL@163.com,1.68,69
ID-008021,sccCODP@sina.com,1.87,96
ID-007383,EEJfTSy@hotmail.com,1.87,53
ID-025586,RzymxMK@hotmail.com,1.69,90
ID-008088,HSzRpmE@gmail.com,1.51,57
ID-022375,wBgFAoP@gmail.com,1.82,76
ID-010834,WNvMfos@yahoo.com,1.86,54
ID-028372,TAlBqYd@outlook.com,1.81,103
ID-008332,tOgjPWA@outlook.com,1.94,100
ID-018022,WWOgkWv@hotmail.com,1.58,85
ID-006958,LzKSIxL@qq.com,1.65,74
ID-011109,leOYNnb@126.com,1.54,101
ID-007492,jagHoPn@yahoo.com,1.72,78
ID-008828,OKzlsne@gmail.com,1.82,67
ID-019927,WIXLEiA@outlook.com,1.53,59
ID-016882,cTQRHPh@outlook.com,1.86,73
ID-005309,PBqmfZF@126.com,1.55,46
ID-002229,JspTKQO@gmail.com,1.68,66
ID-001162,kGKpGfM@yahoo.com,1.64,52
ID-011762,lwRlFNc@gmail.com,1.87,78
ID-017524,uALnRiz@sina.com,1.9,71
ID-022961,urwvnjj@qq.com,1.56,64
ID-013679,kxUCaQv@yahoo.com,1.61,55
ID-026395,fIJvFZz@gmail.com,1.5,47
ID-001786,xNkpsGY@126.com,1.64,57
ID-025229,VJaCFIt@163.com,1.89,48
ID-005395,llGKzAX@126.com,1.8,55
ID-013741,RNWukwe@hotmail.com,1.92,72
ID-014729,opXzGgc@126.com,1.55,64
ID-022178,csaowcL@sina.com,1.73,87
ID-000335,fsZcIOq@163.com,1.64,102
ID-003223,FakxYmb@outlook.com,1.51,73
ID-026724,fCXygYN@qq.com,1.51,47
ID-022302,hwZkHKz@sina.com,1.67,79
ID-005213,xbDoaxS@qq.com,1.83,73
ID-014306,ePhhhVn@gmail.com,1.62,45
ID-026784,cwnZlke@126.com,1.71,100
ID-003041,prneGWW@outlook.com,1.8,98
ID-016907,oZYlEhD@yahoo.com,1.84,53
ID-029425,KXeWKJU@qq.com,1.84,65
ID-012148,EHIpKGV@gmail.com,1.51,86
ID-002826,oHcaWDm@hotmail.com,1.72,100
ID-013394,YPAWNUd@hotmail.com,1.82,73
ID-021093,aCvLqiI@outlook.com,1.53,86
ID-005887,JxEjuXu@sina.com,1.81,90
ID-024587,JkXcWik@sina.com,1.58,47
ID-018868,LKQFEng@gmail.com,1.75,96
ID-000717,bgZzUnG@gmail.com,1.86,92
ID-018218,pbKcmuz@sina.com,1.81,92
ID-010806,isEDPuC@163.com,1.68,91
ID-016421,PCrWjDW@sina.com,1.73,87
ID-011495,JHgQRql@163.com,1.54,100
ID-020433,GRrLJJo@163.com,1.88,83
ID-008451,XZNxRsq@outlook.com,1.59,103
ID-026086,lvlnXhB@sina.com,1.51,48
ID-007091,TKzqXVl@hotmail.com,1.78,55
ID-021188,EzIkiJJ@qq.com,1.7,57
ID-027827,nkuYXZu@163.com,1.53,92
ID-014567,lVuXgnT@hotmail.com,1.79,63
ID-022539,uoFEIpx@163.com,1.66,72
ID-028965,yHRFZwd@gmail.com,1.92,45
ID-006956,huCXVaR@sina.com,1.77,102
ID-012863,gQvbAuR@yahoo.com,1.8,60
ID-012552,ZjVCjTz@sina.com,1.68,64
ID-024493,WqJJXBr@sina.com,1.79,104
ID-002494,CaBEVns@sina.com,1.88,64
ID-007988,eVGhZNY@yahoo.com,1.59,84
ID-003921,HAwQnRC@hotmail.com,1.67,82
ID-006300,rdtxdgn@hotmail.com,1.9,91
ID-008692,mRxcEJP@sina.com,1.74,82
ID-023627,lJgsUye@qq.com,1.6,56
ID-011545,kvmWjPP@outlook.com,1.89,76
ID-028987,MjDdHld@126.com,1.9,75
ID-012421,xFrPQBA@gmail.com,1.88,73
ID-022293,zLJnSjL@yahoo.com,1.52,88
ID-026255,RbgKcDV@126.com,1.68,92
ID-013326,GsbtfPI@outlook.com,1.75,64
ID-003554,OtzswAw@sina.com,1.83,72
ID-005460,hANPVJA@gmail.com,1.69,76
ID-004838,sPDzFEF@qq.com,1.73,68
ID-015950,kbttIoW@yahoo.com,1.69,98
ID-005348,gQEPrvZ@hotmail.com,1.53,96
ID-027477,LxDlaUi@gmail.com,1.76,83
ID-012988,VQMUthi@outlook.com,1.81,67
ID-011429,JIkWGRP@163.com,1.77,77
ID-026662,RtuzrWD@sina.com,1.59,95
ID-024138,mHkowfb@hotmail.com,1.79,66
ID-015828,MPwyLse@sina.com,1.63,55
ID-010334,woKLcfT@yahoo.com,1.66,73
ID-017124,gjhQPXI@qq.com,1.68,45
ID-005888,NuDcNLp@yahoo.com,1.71,45
ID-020857,SDAJJub@yahoo.com,1.65,92
ID-022194,nkJxAzJ@qq.com,1.92,61
ID-015755,DSuVmko@hotmail.com,1.69,95
ID-008846,iGKOMtA@yahoo.com,1.81,75
ID-004567,AlrgREZ@qq.com,1.5,57
ID-028436,FPOkuaS@yahoo.com,1.92,66
ID-008315,QJbrHLk@126.com,1.78,51
ID-008974,tvLHgST@hotmail.com,1.81,79
ID-013096,zTRHTIt@126.com,1.76,58
ID-018184,nIwlOzM@hotmail.com,1.5,53
ID-026557,sfhhxkY@yahoo.com,1.6,73
ID-029351,MwaHMtP@outlook.com,1.68,79
ID-021896,JZUPqxt@126.com,1.94,90
ID-003541,mYOrwmt@sina.com,1.57,79
ID-000618,kGPXcWG@hotmail.com,1.82,100
ID-000891,zFOXbsx@126.com,1.83,68
ID-021412,GjOyTSG@qq.com,1.93,59
ID-010243,vupxLwS@sina.com,1.77,78
ID-002383,YdFgbUO@yahoo.com,1.61,67
ID-009182,aNoJthY@hotmail.com,1.52,82
ID-009759,MpXqWKq@126.com,1.85,76
ID-005438,qameiaF@outlook.com,1.87,101
ID-021563,xlasRUD@126.com,1.78,52
ID-011259,BohRvgR@outlook.com,1.68,89
ID-012354,fIkqvje@hotmail.com,1.68,91
ID-005235,wKoCLpG@outlook.com,1.94,87
ID-026627,GwTyqfb@qq.com,1.62,48
ID-014978,jlqTwDQ@sina.com,1.81,83
ID-004125,huFkEoZ@yahoo.com,1.82,103
ID-006176,yrRgUwF@yahoo.com,1.9,65
ID-009211,nkcHTXA@126.com,1.71,93
ID-025477,VWGQrkC@163.com,1.92,70
ID-024418,SijbBex@126.com,1.82,83
ID-026250,LMgfvMt@hotmail.com,1.8,100
ID-025718,xznPAhO@sina.com,1.88,87
ID-009724,txixaUv@sina.com,1.52,102
ID-019529,aVEIVTp@126.com,1.64,47
ID-028474,dKXZYAA@gmail.com,1.71,73
ID-012104,WdIGtRa@gmail.com,1.53,94
ID-014901,EsVBQzx@outlook.com,1.85,57
ID-005126,qatExON@qq.com,1.59,104
ID-010073,YiZOIog@yahoo.com,1.6,66
ID-003325,TiSUEGf@hotmail.com,1.89,47
ID-027052,egoMKpS@gmail.com,1.73,89
ID-013558,OMGDFgu@126.com,1.62,66
ID-003179,eEHMMMc@163.com,1.79,82
ID-020870,hApGush@sina.com,1.87,72
ID-011527,AcyFAQk@gmail.com,1.84,58
ID-003850,YpUlNES@yahoo.com,1.6,65
ID-029391,szBDMxE@sina.com,1.63,78
ID-017260,wxdLDLO@yahoo.com,1.71,98
ID-029217,PfhIBvm@outlook.com,1.73,86
ID-006372,ZnDDLtq@gmail.com,1.77,56
ID-026220,KOEnuWg@outlook.com,1.56,93
ID-001917,FeqtbWh@qq.com,1.52,92
ID-028505,ZEGkNMa@gmail.com,1.93,52
ID-007057,yhIvHCp@qq.com,1.72,92
ID-017528,mNxHVbM@126.com,1.56,77
ID-014893,sgeBrew@qq.com,1.81,64
ID-028622,xahdxwG@sina.com,1.72,49
ID-020596,UDYOVuR@outlook.com,1.52,48
ID-002924,ucuxTIL@163.com,1.87,64
ID-021936,IonFGQz@gmail.com,1.6,71
ID-022005,NbyrWOL@hotmail.com,1.9,63
ID-008921,iYcrlaH@sina.com,1.64,88
ID-016844,DaXXxTv@sina.com,1.8,85
ID-012561,XXKwkEQ@sina.com,1.6,67
ID-013963,Mgeidyt@gmail.com,1.65,63
ID-012437,FgAEwTf@hotmail.com,1.86,66
ID-027180,REYclxA@outlook.com,1.83,97
ID-018000,ucMyQqN@126.com,1.62,52
ID-023543,hLWdOtP@outlook.com,1.63,78
ID-014902,hcYoIlT@sina.com,1.55,57
ID-008709,yKrWdoB@hotmail.com,1.61,94
ID-000436,RskVdPA@outlook.com,1.84,95
ID-007141,xYzuhmH@hotmail.com,1.94,71
ID-020798,mBTPEki@sina.com,1.93,71
ID-018099,LXjEpBW@qq.com,1.52,81
ID-012601,wqKnkFb@hotmail.com,1.58,86
ID-006051,nLuAmjm@hotmail.com,1.59,58
ID-002721,NzZjGNq@sina.com,1.85,77
ID-018116,fZzNsMX@outlook.com,1.91,65
ID-014064,BbHekeE@yahoo.com,1.72,49
ID-006630,tJVJHiW@hotmail.com,1.65,57
ID-016525,CSNRtYu@gmail.com,1.92,93
ID-009881,rbvlavA@gmail.com,1.53,91
ID-011060,nFkHSrl@sina.com,1.68,71
ID-006150,UaEjPLZ@qq.com,1.64,73
ID-001067,lYGnpBn@126.com,1.71,95
ID-015236,mYUetow@hotmail.com,1.59,90
ID-012079,GAAyAph@126.com,1.62,98
ID-006822,abHBFVV@outlook.com,1.59,98
ID-017704,JGZLcmi@gmail.com,1.91,82
ID-011840,rvPvhHE@hotmail.com,1.87,47
ID-009613,dlyCOFV@126.com,1.55,89
ID-022283,jaAMrrM@163.com,1.69,89
ID-017367,BAAJVQQ@sina.com,1.7,63
ID-011930,kamPmPB@gmail.com,1.53,88
ID-022984,baijegm@hotmail.com,1.79,62
ID-025386,VgIyAhY@sina.com,1.62,103
ID-021184,NBwlAqg@hotmail.com,1.5,91
ID-000070,yrHOnwz@hotmail.com,1.74,101
ID-016788,qAgaYlH@qq.com,1.68,80
ID-023735,JHoyLPe@gmail.com,1.55,45
ID-011854,XqjmGXZ@163.com,1.76,87
ID-006769,UdSVwPV@yahoo.com,1.72,66
ID-014109,nYQsbfE@hotmail.com,1.7,65
ID-013467,bxALHEZ@yahoo.com,1.82,79
ID-018951,KudstTd@gmail.com,1.52,65
ID-012265,OLTlehT@hotmail.com,1.72,97
ID-025915,rbUlikD@sina.com,1.56,103
ID-027657,UJKzVpZ@yahoo.com,1.75,98
ID-008796,ryLWzlS@163.com,1.91,59
ID-021669,JKpVXsf@126.com,1.58,96
ID-027411,XEzhdSE@qq.com,1.52,55
ID-028057,qnPnbvU@163.com,1.9,96
ID-029955,jgypgAR@gmail.com,1.87,60
ID-005918,qNAdwks@outlook.com,1.75,100
ID-006362,bILKqJe@sina.com,1.55,84
ID-012380,sgOBUkR@outlook.com,1.92,60
ID-006749,zFqyIZs@gmail.com,1.6,69
ID-004969,XbyOQoK@qq.com,1.55,99
ID-008171,KRpJNYj@gmail.com,1.63,87
ID-003481,etWOTjj@126.com,1.66,62
ID-025199,IoEBeYh@qq.com,1.55,102
ID-026830,wmbxZBI@126.com,1.71,91
ID-018075,VTNbVyz@126.com,1.89,75
ID-027628,NWGfmrh@qq.com,1.8,82
ID-024434,iaEtzZt@outlook.com,1.67,51
ID-028035,vYBmVYa@163.com,1.75,59
ID-013199,WWQfUnT@hotmail.com,1.54,50
ID-007052,SNzivIs@gmail.com,1.5,57
ID-021837,pKKMWty@hotmail.com,1.64,104
ID-023752,VpIEuPm@gmail.com,1.7,82
ID-013702,rGnPOVW@qq.com,1.68,102
ID-015833,KORUtPw@outlook.com,1.59,64
ID-005749,lRZamsX@163.com,1.6,60
ID-029956,BfCFeHD@163.com,1.58,61
ID-005174,edirXDE@hotmail.com,1.57,102
ID-001992,aqxOCzE@gmail.com,1.61,99
ID-013003,tmeOWmP@sina.com,1.89,94
ID-020784,aWJcUqm@sina.com,1.9,51
ID-002283,cjAdepN@sina.com,1.93,49
ID-004383,ieqzXPW@outlook.com,1.55,52
ID-007043,jXBzUGr@outlook.com,1.78,85
ID-017732,nIsYIPO@sina.com,1.72,76
ID-026840,NWUdvtt@sina.com,1.83,48
ID-000611,bskKRJR@outlook.com,1.52,82
ID-003353,jmtzWhe@hotmail.com,1.61,45
ID-004359,VZjHcoW@hotmail.com,1.78,100
ID-006029,qhprLAa@126.com,1.56,66
ID-001045,CjxYcOk@outlook.com,1.91,49
ID-014392,TrLrbTS@hotmail.com,1.56,102
ID-005562,CBfXmmD@qq.com,1.87,66
ID-004081,bnZhGAS@yahoo.com,1.79,67
ID-009424,bOxFIOj@sina.com,1.69,63
ID-020512,Qdujpvo@outlook.com,1.55,63
ID-004674,rQdTHQe@yahoo.com,1.84,83
ID-000245,mXxHFnJ@163.com,1.56,88
ID-002140,wiUjxzg@qq.com,1.73,72
ID-022214,jbvDwLO@sina.com,1.54,73
ID-027724,hataGkJ@yahoo.com,1.93,101
ID-006214,gZTlOGX@hotmail.com,1.58,60
ID-018441,PvgPjip@126.com,1.64,56
ID-024704,LeeAiBH@126.com,1.51,61
ID-019646,XIBFPGP@gmail.com,1.74,73
ID-018576,QhLxHCj@hotmail.com,1.59,52
ID-006101,QrGOccH@outlook.com,1.53,62
ID-014583,afYVrew@yahoo.com,1.89,89
ID-007502,bAfEHgo@126.com,1.8,54
ID-018383,VsDcBwC@hotmail.com,1.92,84
ID-025214,BROeEmf@sina.com,1.82,99
ID-020257,sCmAfGi@hotmail.com,1.66,84
ID-001622,NXiQWcn@126.com,1.5,86
ID-017757,cmyKdJX@yahoo.com,1.78,52
ID-029706,UgbAjWZ@126.com,1.82,58
ID-024316,zeBWEVL@sina.com,1.56,74
ID-026604,hjYFwiT@hotmail.com,1.62,80
ID-026965,tcQtvPk@outlook.com,1.8,68
ID-019782,MBxaLIJ@sina.com,1.89,71
ID-006585,HhDDnyG@gmail.com,1.68,82
ID-006088,jWsgeeV@qq.com,1.65,55
ID-005515,jHOfoDj@126.com,1.52,65
ID-016071,ZQcyRJI@hotmail.com,1.89,94
ID-014908,FQcZEbp@yahoo.com,1.51,60
ID-025694,UgLNjMg@126.com,1.55,51
ID-021915,BJARZPh@outlook.com,1.72,63
ID-004457,lizNpEm@hotmail.com,1.68,45
ID-021787,IOWEzcF@hotmail.com,1.8,77
ID-029164,zSgyVXQ@126.com,1.89,61
ID-013773,OuJreVK@qq.com,1.89,62
ID-004292,wqmmKji@126.com,1.79,65
ID-015216,WxCffbV@qq.com,1.94,75
ID-015739,fsJjCXS@qq.com,1.88,86
ID-023249,GnVgjiH@163.com,1.5,81
ID-012360,HTdHPRN@126.com,1.6,80
ID-008498,ejBSTLH@outlook.com,1.6,60
ID-016210,MHYWWbc@163.com,1.78,58
ID-023474,pPadxAt@outlook.com,1.78,80
ID-027299,VNkDxEm@126.com,1.77,63
ID-022695,HkASWib@126.com,1.53,76
ID-016952,lIoNhgX@gmail.com,1.52,86
ID-027361,XBcSmpW@126.com,1.89,54
ID-003139,icpcMOr@126.com,1.87,56
ID-025938,DokEIxg@qq.com,1.55,47
ID-026533,mnyYrKj@yahoo.com,1.92,52
ID-017671,TwBNxki@sina.com,1.51,53
ID-003369,eubitCf@gmail.com,1.56,83
ID-029975,hEYzdYS@sina.com,1.9,57
ID-011221,MbNKWRS@outlook.com,1.66,85
ID-003650,brMaCJl@163.com,1.87,97
ID-013099,bWLFrgx@126.com,1.56,84
ID-023634,WRvsYZe@qq.com,1.54,88
ID-005397,VIPtbhv@hotmail.com,1.91,56
ID-018514,srHQqsb@hotmail.com,1.53,81
ID-025389,teeZRYG@yahoo.com,1.79,61
ID-024658,bteJyoc@hotmail.com,1.67,88
ID-019833,LUMEknl@qq.com,1.8,61
ID-003605,VOjZCsz@gmail.com,1.59,101
ID-024403,RWZfrmL@gmail.com,1.88,62
ID-004438,bErGsdw@qq.com,1.75,62
ID-028512,xxfIpmX@126.com,1.58,52
ID-007943,yLQeBDq@qq.com,1.55,63
ID-018804,TyFiKog@qq.com,1.82,68
ID-001536,wbeRXKg@hotmail.com,1.73,68
ID-020569,MktyZth@163.com,1.75,90
ID-000624,wXBYlOf@outlook.com,1.65,78
ID-016273,RXlgNjm@hotmail.com,1.88,76
ID-016268,BIwPbDk@163.com,1.93,54
ID-012429,BedtpVc@126.com,1.76,98
ID-013368,DPSkxoS@outlook.com,1.86,91
ID-012185,uKULqYA@gmail.com,1.71,65
ID-009272,FtULCAP@yahoo.com,1.84,81
ID-015342,BYQPXjI@yahoo.com,1.6,103
ID-029887,OuJGqiw@163.com,1.57,74
ID-019414,JWiIQyR@hotmail.com,1.77,70
ID-018059,sEHMlAt@sina.com,1.7,63
ID-013936,UzUyNHA@yahoo.com,1.68,76
ID-022784,jaDyJvC@126.com,1.54,76
ID-004703,eacIdzM@126.com,1.85,55
ID-028839,LhISqzY@outlook.com,1.57,63
ID-015032,JyHyYhh@outlook.com,1.65,76
ID-029406,UZpupQF@gmail.com,1.86,96
ID-000860,CWZqgyZ@yahoo.com,1.73,58
ID-025738,WzuPsHP@yahoo.com,1.89,51
ID-013242,yefsscU@hotmail.com,1.62,77
ID-004891,AdpZugS@hotmail.com,1.56,78
ID-027966,WVmYBsF@hotmail.com,1.85,72
ID-026970,NbkgNXm@163.com,1.5,92
ID-011859,ETtxocT@163.com,1.88,102
ID-021846,rWVjSkS@outlook.com,1.69,49
ID-017285,Bfqsgcn@sina.com,1.72,69
ID-021316,fAaQCvM@hotmail.com,1.76,56
ID-018226,NqWTMfp@hotmail.com,1.63,101
ID-021507,WUzkHem@gmail.com,1.69,78
ID-017208,GALKZCa@sina.com,1.94,92
ID-014680,hsGVGyM@yahoo.com,1.8,57
ID-026675,gVdCVLV@163.com,1.59,66
ID-010082,HuOyWKf@126.com,1.63,76
ID-021338,lVGbPif@sina.com,1.85,54
ID-017921,ODWTyjB@126.com,1.83,99
ID-011137,jknFfOo@qq.com,1.66,83
ID-013468,jJGMpRA@qq.com,1.63,93
ID-013195,hJjZLDN@sina.com,1.7,90
ID-011558,CVBCxyl@gmail.com,1.75,92
ID-023446,pwDiMPE@yahoo.com,1.92,68
ID-021008,tfgGAJJ@yahoo.com,1.77,72
ID-020353,IbpQPtJ@hotmail.com,1.6,79
ID-027315,KhClmhS@outlook.com,1.75,95
ID-003332,rCglAgD@sina.com,1.91,102
ID-001897,SrHHsqQ@hotmail.com,1.71,56
ID-003677,RmWNUDU@qq.com,1.68,69
ID-016597,iZZvhEH@163.com,1.88,86
ID-017416,gFhcEFY@gmail.com,1.71,54
ID-010897,KNOtlDh@163.com,1.79,93
ID-002556,JkScPBs@yahoo.com,1.68,74
ID-029443,RCPHlCe@163.com,1.61,85
ID-029313,CTVGbll@126.com,1.61,73
ID-002492,UllUjdU@126.com,1.51,97
ID-029981,ZgKINQO@yahoo.com,1.53,75
ID-000718,gAMQUtn@gmail.com,1.54,89
ID-001239,UEjaVNx@sina.com,1.52,57
ID-020187,MjMlZxe@hotmail.com,1.82,94
ID-025652,ieEtNqy@163.com,1.66,69
ID-011878,XtIqaKL@gmail.com,1.65,91
ID-007667,LbUyZvz@qq.com,1.94,89
ID-024409,iFoDGfD@163.com,1.84,104
ID-002341,HAAhmIn@163.com,1.59,85
ID-012626,UaJbdgG@163.com,1.86,89
ID-023854,efTDMYr@qq.com,1.92,55
ID-011676,hTQRhaB@yahoo.com,1.63,64
ID-028329,iTWtEIg@outlook.com,1.55,89
ID-024362,pIuaxPu@gmail.com,1.88,74
ID-020134,eiXivHJ@sina.com,1.54,55
ID-022208,ymEbImN@163.com,1.6,51
ID-005975,rFiKpcx@qq.com,1.75,80
ID-021424,EGwdAnU@sina.com,1.6,58
ID-020775,bzwVBuv@sina.com,1.77,93
ID-004024,YGDBXeL@yahoo.com,1.83,72
ID-025563,yzdopwf@yahoo.com,1.81,86
ID-028040,uANtDwI@yahoo.com,1.85,94
ID-020576,WDIjeJY@sina.com,1.86,78
ID-016402,QTtPCOv@outlook.com,1.69,93
ID-024849,GBKyZAO@qq.com,1.51,47
ID-019152,RerBozn@hotmail.com,1.6,45
ID-011101,gDVPRJM@163.com,1.8,64
ID-003539,XbdcGhj@gmail.com,1.67,55
ID-021103,hmHzgic@sina.com,1.55,101
ID-018155,DEILHwl@outlook.com,1.64,68
ID-029591,CREDhsU@outlook.com,1.69,54
ID-015774,uQHUsjW@gmail.com,1.89,68
ID-014962,qmzrEpx@outlook.com,1.52,77
ID-016486,TfRhBUb@hotmail.com,1.85,64
ID-012108,GnUOzHs@sina.com,1.71,102
ID-003383,zAHkFlo@126.com,1.64,99
ID-005347,aMpWOwP@gmail.com,1.51,73
ID-024124,PYTJeCF@126.com,1.83,48
ID-011176,mqxrWTf@sina.com,1.63,104
ID-014194,WSHwBpX@gmail.com,1.82,58
ID-001142,czddhpW@gmail.com,1.84,51
ID-007631,EuLFijB@qq.com,1.67,73
