ID,电话,婚姻,学历
ID-009721,13909983676,已婚,高中
ID-004474,13644058195,未婚,大专
ID-008458,18816947957,已婚,本科
ID-027695,18988984466,未婚,初中
ID-006753,18817519815,已婚,本科
ID-000830,18596943464,未婚,本科
ID-026623,15003624895,已婚,本科
ID-015289,15044521179,未婚,大专
ID-004241,15106354766,未婚,初中
ID-026793,15193882877,未婚,大专
ID-016010,15192138278,已婚,研究生
ID-024584,15164920929,未婚,本科
ID-013275,13604125222,已婚,研究生
ID-001005,13663007234,已婚,高中
ID-003062,18801455993,已婚,高中
ID-029144,15875114161,已婚,研究生
ID-001195,13658054175,已婚,研究生
ID-009332,15397573537,已婚,初中
ID-018483,18873065345,未婚,本科
ID-018752,15012235772,未婚,本科
ID-003810,15076670321,已婚,本科
ID-021601,18529292388,未婚,研究生
ID-000522,15879568432,已婚,高中
ID-029026,15007248946,已婚,初中
ID-004391,13907821153,已婚,初中
ID-029605,18920931001,未婚,初中
ID-019119,13991907325,已婚,高中
ID-018795,15053163490,未婚,研究生
ID-022665,13922866168,已婚,高中
ID-016489,13926133689,已婚,初中
ID-014152,15112609300,未婚,本科
ID-009494,18822675907,已婚,本科
ID-003709,18891751061,已婚,本科
ID-009762,18832673579,未婚,高中
ID-026026,15838956283,未婚,研究生
ID-011411,18825884282,未婚,高中
ID-014084,15384037141,已婚,高中
ID-021057,18588682735,已婚,本科
ID-024516,15151293106,未婚,初中
ID-000092,13945312582,未婚,高中
ID-018203,15093494860,未婚,大专
ID-004570,18824815569,未婚,大专
ID-007083,18542888340,已婚,本科
ID-022227,18977084961,未婚,研究生
ID-008996,15172991680,已婚,初中
ID-007344,18878880975,已婚,研究生
ID-011877,18852344257,已婚,大专
ID-029441,18529058049,已婚,高中
ID-023524,15361713189,已婚,本科
ID-005536,18821337476,未婚,研究生
ID-025727,15063143566,未婚,初中
ID-029032,13616743484,未婚,本科
ID-011527,13606095986,已婚,本科
ID-004925,13603597102,已婚,大专
ID-001853,18988195528,已婚,研究生
ID-027523,15124970515,未婚,初中
ID-029525,18512229522,已婚,高中
ID-028744,15802351904,未婚,初中
ID-015354,15011325144,未婚,高中
ID-023063,18839515705,已婚,初中
ID-002873,15836324101,未婚,初中
ID-005998,15187665001,已婚,研究生
ID-015772,13615247069,未婚,大专
ID-002769,13974078117,未婚,研究生
ID-020900,18525204027,未婚,研究生
ID-022750,15016395700,未婚,研究生
ID-004283,15370082803,未婚,研究生
ID-003626,18873428814,已婚,初中
ID-000886,15120601408,未婚,研究生
ID-013243,15039438930,已婚,大专
ID-020672,13651422336,未婚,高中
ID-024936,18803770233,未婚,研究生
ID-002978,15176663180,未婚,大专
ID-012001,18533657713,已婚,研究生
ID-010799,18914499251,已婚,本科
ID-024890,18923106487,已婚,初中
ID-008324,13646589635,已婚,本科
ID-009207,13903711105,未婚,初中
ID-008880,18576096793,已婚,高中
ID-022270,15082872100,未婚,研究生
ID-018272,13936951206,已婚,本科
ID-014688,13677561947,未婚,高中
ID-010567,18921366781,未婚,初中
ID-019333,18564799650,已婚,高中
ID-006595,18533998844,未婚,研究生
ID-004132,15880378005,已婚,大专
ID-013076,13918958647,已婚,高中
ID-020978,15174518236,已婚,大专
ID-024173,18838082044,已婚,本科
ID-024699,15382272645,未婚,本科
ID-015303,15386226897,已婚,研究生
ID-023053,13969091282,已婚,高中
ID-008113,13695516791,已婚,高中
ID-015443,18946161854,未婚,本科
ID-007537,18544783527,已婚,大专
ID-020317,18948437282,未婚,初中
ID-007682,13601005267,已婚,研究生
ID-029335,13985733017,已婚,本科
ID-012710,13651290626,已婚,高中
ID-024302,15871638251,未婚,本科
ID-004723,18584216507,已婚,高中
ID-014501,18537292829,未婚,高中
ID-000205,15053454016,已婚,研究生
ID-011041,18927785627,已婚,本科
ID-003266,18961501481,已婚,初中
ID-017996,18907995062,未婚,高中
ID-011103,18947237237,已婚,本科
ID-013282,18982012701,未婚,初中
ID-022595,15833298148,未婚,高中
ID-006215,13910719200,已婚,本科
ID-025667,15856710333,已婚,研究生
ID-004032,13600262671,已婚,高中
ID-017003,15036694830,未婚,大专
ID-006096,15846922264,未婚,本科
ID-006094,15888233190,未婚,高中
ID-024259,15803211017,未婚,初中
ID-017623,15865001270,未婚,初中
ID-007809,18509405567,已婚,高中
ID-017184,15153331598,已婚,大专
ID-011878,18864650126,未婚,初中
ID-004062,15129195432,已婚,研究生
ID-021021,15838139801,未婚,研究生
ID-029341,15800107975,已婚,大专
ID-004462,15318321920,未婚,本科
ID-013787,13650401693,未婚,高中
ID-015155,13945225796,已婚,本科
ID-004390,13981318328,未婚,初中
ID-006613,15177896595,已婚,初中
ID-006890,15366651882,已婚,研究生
ID-025691,13630266071,已婚,大专
ID-018396,15041911456,未婚,高中
ID-029457,18824794695,已婚,高中
ID-017422,13655590678,未婚,研究生
ID-028320,18595922731,已婚,研究生
ID-011520,18558520738,已婚,高中
ID-024442,13641301834,已婚,本科
ID-028452,13915912161,未婚,研究生
ID-019656,15383320042,未婚,本科
ID-011762,15329320271,未婚,高中
ID-026692,13687180563,已婚,大专
ID-023369,15037526522,已婚,高中
ID-017486,18806521839,已婚,研究生
ID-001589,18800188366,未婚,大专
ID-003072,13659365029,未婚,本科
ID-016988,13648279080,未婚,本科
ID-023128,13699247739,未婚,本科
ID-004505,15330786022,已婚,初中
ID-004233,13664520496,未婚,初中
ID-027887,18816915830,已婚,初中
ID-028217,15105744760,已婚,高中
ID-023712,15008940778,未婚,初中
ID-015185,15148426114,已婚,本科
ID-022690,13996251285,已婚,本科
ID-003430,15090854179,已婚,大专
ID-027578,13983603428,已婚,高中
ID-006007,15067324531,已婚,本科
ID-013713,15894239193,已婚,本科
ID-023527,18523613422,未婚,初中
ID-026604,18949573573,未婚,研究生
ID-028107,18592339488,已婚,高中
ID-026090,18844417711,已婚,初中
ID-022684,15851246378,未婚,高中
ID-026832,18881880894,已婚,高中
ID-009939,18592350196,未婚,高中
ID-003408,15891040299,未婚,高中
ID-002065,15063553852,已婚,本科
ID-025555,15106941745,未婚,大专
ID-024753,13920927525,未婚,大专
ID-002957,18535098970,未婚,高中
ID-000922,18864728153,未婚,大专
ID-003774,18940964807,已婚,本科
ID-001348,15057605877,已婚,初中
ID-000578,13934867335,未婚,本科
ID-000201,18526369564,未婚,高中
ID-010675,18976106160,未婚,高中
ID-017119,13901688164,已婚,高中
ID-028447,13986755437,未婚,高中
ID-014490,18992612819,已婚,研究生
ID-010377,18828298442,已婚,高中
ID-005026,18537740567,未婚,初中
ID-004046,15886817044,已婚,大专
ID-009126,18966148642,未婚,研究生
ID-007999,15882355435,已婚,研究生
ID-022001,15336624323,未婚,大专
ID-006776,15806822944,已婚,初中
ID-012995,18916120278,未婚,研究生
ID-002798,18926461238,已婚,本科
ID-027485,13617877446,未婚,初中
ID-018400,18910799870,未婚,本科
ID-005742,13652620161,已婚,高中
ID-012399,15011899768,未婚,高中
ID-021551,15032863033,已婚,研究生
ID-009850,18971717301,已婚,本科
ID-013363,18504964749,已婚,大专
ID-026608,15111457759,未婚,研究生
ID-007268,13688138860,已婚,研究生
ID-018052,18918392912,未婚,大专
ID-026560,13976923378,未婚,大专
ID-023096,15122750631,未婚,大专
ID-002886,18966101811,未婚,大专
ID-003988,15325940345,已婚,高中
ID-004468,15329396406,未婚,高中
ID-013204,13629600567,已婚,研究生
ID-006747,15127710780,已婚,大专
ID-002968,13629540403,未婚,研究生
ID-028069,15308602258,已婚,高中
ID-008563,18544025558,未婚,本科
ID-002456,18875366982,未婚,初中
ID-015321,15015490104,已婚,本科
ID-003042,15031237997,未婚,高中
ID-024737,15087572536,已婚,大专
ID-014708,18895488123,已婚,高中
ID-009846,13623190981,已婚,大专
ID-025909,15345061990,未婚,研究生
ID-016080,15880188188,未婚,本科
ID-000920,18923081671,未婚,初中
ID-016355,13928155109,已婚,本科
ID-027349,18963930797,未婚,初中
ID-029529,18506147282,未婚,高中
ID-021051,15849764716,已婚,本科
ID-012424,15327406332,已婚,大专
ID-008634,15807394166,已婚,本科
ID-004631,18534411275,已婚,大专
ID-011342,15856621070,未婚,高中
ID-025135,15843928564,未婚,本科
ID-029895,13932824669,已婚,高中
ID-015927,13636021645,已婚,研究生
ID-015937,18571028864,已婚,大专
ID-021850,13631675324,未婚,本科
ID-010964,18561510597,未婚,研究生
ID-014695,18837113656,未婚,大专
ID-002689,18957919948,已婚,研究生
ID-025225,15329692329,未婚,研究生
ID-023639,15887415195,已婚,研究生
ID-022316,18957817902,已婚,研究生
ID-014650,15359731180,已婚,高中
ID-021517,18565904174,未婚,本科
ID-014031,13978152143,已婚,高中
ID-024145,18856025778,已婚,高中
ID-013508,18956704685,已婚,本科
ID-026806,13909496423,未婚,本科
ID-026627,18547082450,未婚,高中
ID-011043,15873338772,未婚,初中
ID-026445,13902163767,已婚,大专
ID-004207,13649593353,未婚,初中
ID-012778,13616099753,已婚,本科
ID-012896,15121008273,已婚,大专
ID-026600,13677440226,未婚,本科
ID-014719,13612476298,未婚,大专
ID-012127,13609178522,已婚,大专
ID-003273,13925638121,已婚,高中
ID-005188,15319524550,未婚,初中
ID-028454,13626608595,已婚,研究生
ID-000106,15143579099,已婚,高中
ID-002328,13636812176,已婚,本科
ID-009166,15890835934,未婚,研究生
ID-015904,18817521118,已婚,本科
ID-013304,15094712221,未婚,大专
ID-007651,18545401217,未婚,高中
ID-029347,15152460895,已婚,本科
ID-006024,15834205789,已婚,大专
ID-009988,15832231407,已婚,研究生
ID-008473,15108141727,已婚,大专
ID-003973,15395488521,已婚,大专
ID-022326,15170551974,未婚,本科
ID-016146,15383434530,已婚,大专
ID-004432,18956968462,未婚,高中
ID-007097,15057672466,未婚,初中
ID-027150,15029743997,未婚,初中
ID-002756,13684893888,已婚,本科
ID-027752,15867448889,未婚,大专
ID-003120,15134716955,已婚,本科
ID-028043,15188887463,已婚,研究生
ID-022530,15313360651,已婚,大专
ID-007996,15143563221,未婚,本科
ID-029602,13911376501,未婚,高中
ID-020925,18564676704,已婚,本科
ID-000859,15016925261,未婚,初中
ID-020623,15325992899,已婚,研究生
ID-023116,18831199496,已婚,高中
ID-029393,13637294036,未婚,大专
ID-008935,18597487646,已婚,高中
ID-011755,15869305562,未婚,初中
ID-005054,15158716509,已婚,大专
ID-016594,18870041650,未婚,大专
ID-012413,15332315581,已婚,高中
ID-018142,18568680645,未婚,大专
ID-012825,15321862715,已婚,本科
ID-005254,18811274917,未婚,本科
ID-020637,15806844206,已婚,研究生
ID-023296,13969873821,未婚,本科
ID-001259,13949287258,已婚,研究生
ID-017216,18887557719,未婚,本科
ID-011076,15068887485,未婚,研究生
ID-013163,18937034802,未婚,大专
ID-010970,13993317083,已婚,本科
ID-010381,18926763310,未婚,本科
ID-028544,15843015186,已婚,本科
ID-027174,15350306641,已婚,研究生
ID-028665,18591960390,已婚,初中
ID-004371,15352305218,未婚,初中
ID-023707,15331528772,已婚,本科
ID-014697,15112753297,已婚,初中
ID-025208,13650033413,已婚,初中
ID-006534,18581542443,未婚,研究生
ID-005369,13966201224,已婚,研究生
ID-024633,13656709503,未婚,本科
ID-019328,18504088636,已婚,初中
ID-011563,15351906230,已婚,初中
ID-014738,15004897870,未婚,大专
ID-022067,18836469227,已婚,初中
ID-007803,15858154752,已婚,高中
ID-011064,18544577383,未婚,高中
ID-026688,13990497607,已婚,大专
ID-025074,13904149359,已婚,初中
ID-022137,15164286102,已婚,研究生
ID-012377,13653464170,未婚,大专
ID-023931,18549407104,未婚,高中
ID-010951,18923800526,未婚,大专
ID-007811,15378933186,已婚,研究生
ID-023423,13693150313,未婚,初中
ID-029434,18539096118,未婚,高中
ID-018301,13625592387,未婚,初中
ID-001756,15159611600,已婚,高中
ID-026413,13985468095,已婚,本科
ID-007300,15055113355,已婚,本科
ID-010443,15095241104,未婚,大专
ID-008353,18543436476,未婚,高中
ID-014468,15328187799,已婚,研究生
ID-015179,13990794912,已婚,研究生
ID-004021,15025251248,未婚,本科
ID-022283,13989132155,已婚,大专
ID-014485,15068803015,已婚,初中
ID-023904,13992568494,已婚,初中
ID-021832,15356143634,已婚,高中
ID-025227,15876003490,未婚,大专
ID-021433,13651670300,未婚,高中
ID-027853,13646197840,未婚,初中
ID-021392,15111890660,未婚,大专
ID-006396,13944136030,未婚,高中
ID-008152,18811580959,已婚,初中
ID-009291,15008454155,未婚,大专
ID-019226,15899132266,未婚,研究生
ID-015947,18565583392,已婚,研究生
ID-019865,15850312163,已婚,高中
ID-013145,18813677655,未婚,高中
ID-023849,13621982262,未婚,高中
ID-008734,15033080412,未婚,本科
ID-019163,15015786549,已婚,本科
ID-029067,15011087237,已婚,初中
ID-024429,15857921877,已婚,初中
ID-012748,15350307565,已婚,初中
ID-000804,13961536035,未婚,大专
ID-001376,15172392987,未婚,初中
ID-029734,18955289866,已婚,大专
ID-007210,15010647007,已婚,初中
ID-016954,15195540876,未婚,大专
ID-002257,15193985458,已婚,本科
ID-018510,13616493826,未婚,初中
ID-014160,18804916169,未婚,大专
ID-019043,13687888918,未婚,研究生
ID-010895,13918831303,未婚,大专
ID-014584,15003570735,未婚,初中
ID-017950,18916824146,未婚,本科
ID-014624,18982639466,已婚,本科
ID-020413,13921913932,未婚,高中
ID-008403,13601539613,未婚,初中
ID-001404,13938580091,已婚,高中
ID-003763,15170957745,未婚,研究生
ID-015714,15015215734,已婚,初中
ID-026333,15008797163,未婚,初中
ID-010420,18930941770,已婚,本科
ID-003661,15117224326,已婚,高中
ID-025291,15109164045,未婚,高中
ID-020725,15072740296,未婚,初中
ID-026349,13922724702,已婚,本科
ID-026807,15832559733,已婚,大专
ID-009557,15141636600,未婚,高中
ID-011712,15076330649,未婚,大专
ID-017682,15865269858,未婚,初中
ID-017792,15171116324,未婚,研究生
ID-025969,15362864273,未婚,高中
ID-018799,15314449774,已婚,研究生
ID-025066,15072561934,已婚,高中
ID-013932,18537398314,已婚,研究生
ID-017676,13923115729,已婚,高中
ID-010785,18859762954,已婚,高中
ID-004774,18831615939,未婚,大专
ID-027557,15334240455,已婚,本科
ID-010648,13644118506,未婚,研究生
ID-008387,15059692779,未婚,高中
ID-029991,13923425202,未婚,研究生
ID-006308,15889878870,已婚,高中
ID-024154,15002302849,已婚,初中
ID-024064,18812140055,未婚,研究生
ID-024395,13659021443,未婚,初中
ID-029270,15078377877,未婚,初中
ID-019556,15835510747,已婚,研究生
ID-025327,18891253856,已婚,高中
ID-003268,13658336243,已婚,初中
ID-020906,15099870144,已婚,研究生
ID-022825,18994656974,已婚,高中
ID-019870,13644657582,未婚,本科
ID-015012,13926168728,已婚,大专
ID-002273,15067620271,未婚,初中
ID-024644,15801618351,未婚,大专
ID-019730,15016512567,未婚,初中
ID-006628,13687102123,未婚,大专
ID-019055,13669358216,已婚,高中
ID-013723,18914840640,已婚,高中
ID-014053,15044228519,未婚,初中
ID-029778,13909407582,未婚,本科
ID-006276,13628788901,未婚,大专
ID-020574,15069639796,未婚,大专
ID-008066,18917922598,未婚,高中
ID-023890,13655523358,未婚,高中
ID-013706,18901785703,未婚,大专
ID-000393,18981325397,已婚,本科
ID-005613,18518227463,未婚,本科
ID-013985,18571736237,未婚,初中
ID-007414,18885331273,已婚,研究生
ID-001257,18908945768,已婚,初中
ID-015087,15826638134,未婚,研究生
ID-005543,15827998456,未婚,本科
ID-013192,18974199281,未婚,研究生
ID-015503,13637485383,已婚,高中
ID-025228,18529326932,已婚,初中
ID-000672,13657053218,未婚,初中
ID-000057,15383414577,未婚,研究生
ID-019469,13962026858,已婚,初中
